price,Brand,num_votes,num_reviews,Ratings,os,utility,thickness,weight,warranty,screen_size,resolution,ppi,antiglare,aspect_ratio,touchscreen,processor,cores,threads,cache,graphic_card,ram,hard_disk,battery1,hdmi,wifi,usb,camera,others
114990,Acer,70,,4.3,OS: Windows 11,"Utility: Everyday Use, Gaming, Performance",Thickness: 27.9 mmThick,2.8 kgHeaviest,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsAverage,~ 142 PPIAverage,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,7th Gen AMD Ryzen 7 7840HS,8 x 3.8 GHz (Turbo Speed upto 5.1 GHz) Cores,"Octa Core, 16 Threads",16 MB Cache,"8 GB, NVIDIA GeForce RTX 4060 GraphicsLarge",8 GB DDR5 RAMSmallest,512 GB SSD,"['90\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth","1 x USB 2.0, 2 x USB 3.0, 2 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
69990,Dell,81,,4.1,OS: Windows 10 ,Thickness: 19.3 mmAverage,1.37 kgLight,1.37 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1080 pixelsAverage,~ 157 PPIHigh,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,10th Gen Intel Core i5 10310U,4 x 1.7 GHz (Turbo Speed upto 4.4 GHz) Cores,"Quad Core, 8 Threads",6 MB Cache,Intel UHD Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"['42\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.1","2 x USB 3.0, 2 x USB Type-C",,Inbuilt Microphone
79990,Fujitsu,111,,4.7,OS: Windows 11,"Utility: Business, Performance",Thickness: 17 mmSlim,908 gLight,2 Year Warranty,14 inchesAverage,1920 x 1200 pixelsGood,~ 162 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores  8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Intel Iris Xe Graphics Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,"['64\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.1","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
81900,Asus,107,,4.75,OS: Windows 11,Utility: Gaming,Thickness: 19.9 mmAverage,1.8 kgAverage,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,5th Gen AMD Ryzen 7 5800H,8 x 3.2 GHz (Turbo Speed upto 4.4 GHz) Cores,"Octa Core, 16 Threads",16 MB Cache,"4 GB, NVIDIA GeForce RTX 3050 GraphicsAverage",16 GB DDR4 RAMAverage,512 GB SSD,"['50\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth v5.0","2 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
127790,HP,105,,4.3,OS: Windows 11,Utility: Everyday Use,Thickness: 19.9 mmAverage,1.8 kgAverage,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsAverage,~ 142 PPIAverage,Anti Glare,Anti Glare,Anti Glare,12th Gen Intel Core i7 1255U,2 x 1.7 GHz (Turbo Speed upto 4.7 GHz) Performance Cores  8 x 1.2 GHz (Turbo Speed upto 3.5 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Intel Iris Xe Graphics Graphics,16 GB DDR5 RAMAverage,1 TB SSD,"['51\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
32990,HP,52,,4.5,OS: Windows 11 ,Utility: Performance,Thickness: 17.9 mmSlim,1.69 kgAverage,1 Year Warranty,15.6 inchesLargest,1366 x 768 pixelsPoor,~ 112 PPILow,,,,Intel Pentium Silver   N6000 ,4 x 1.1 GHz (Turbo Speed upto 3.3 GHz) Cores,"Quad Core, 4 Threads",4 MB Cache,Intel Integrated UHD Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"['41\u2009Wh, 3 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.0","2 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
390914,HP,73,,4.25,OS: Windows 11,"Utility: Business, Performance",Thickness: 19 mmSlim,1.73 kgLight,1 Year Warranty,16 inchesAverage,3840 x 2400 pixelsBest,~ 283 PPIHighest,Anti Glare,Anti Glare,Anti Glare,12th Gen Intel Core i9 12900H,6 x 2.5 GHz (Turbo Speed upto 5 GHz) Performance Cores  8 x 1.8 GHz (Turbo Speed upto 3.8 GHz) Efficient Cores,"14 Cores (6P + 8E), 20 Threads",24 MB Cache,"12 GB, NVIDIA GeForce RTX 3080 Ti GraphicsAverage",32 GB DDR5 RAMAverage,1 TB SSD,"['86\u2009Wh, 6 Cell BatteryGood']",Thunderbolt,"WiFi, Bluetooth v5.3","1 x USB 3.0, 3 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
272709,HP,82,,4.2,OS: Windows 11,"Utility: Business, Performance",Thickness: 19 mmSlim,1.73 kgLight,1 Year Warranty,16 inchesAverage,~ 283 PPIHigh,Anti Glare,,,,12th Gen Intel Core i9 12900H,6 x 2.5 GHz (Turbo Speed upto 5 GHz) Performance Cores  8 x 1.8 GHz (Turbo Speed upto 3.8 GHz) Efficient Cores,"14 Cores (6P + 8E), 20 Threads",24 MB Cache,"16 GB, NVIDIA GeForce RTX 3080 Ti  GraphicsLargest",32 GB DDR5 RAMLargest,1 TB SSD,"['86\u2009Wh, 6 Cell BatteryGood']",Thunderbolt,"WiFi, Bluetooth v5.3","1 x USB 3.0, 3 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
128699,LG,55,,4.75,OS: Windows 11,"Utility: Performance, Business",Thickness: 16.8 mmSlim,1.19 kgLight,1 Year Warranty,16 inchesLarge,1600 x 2560 pixelsGood,~ 189 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i7 1360P,4 x 2.2 GHz (Turbo Speed upto 5 GHz) Performance Cores  8 x 1.6 GHz (Turbo Speed upto 3.7 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",18 MB Cache,Intel Iris Xe Graphic Graphics,16 GB LPDDR5 RAMAverage,1 TB SSD,['80\u2009Wh BatteryGood'],"HDMI, Thunderbolt","WiFi, Bluetooth v5.1","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
119990,Asus,74,,4.1,OS: Windows 11,Utility: Gaming,Utility: Gaming,Utility: Gaming,1 Year Warranty,14 inchesAverage,2560 x 1600 pixelsGood,~ 216 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,6th Gen AMD Ryzen 7  7735HS,8 x 3.2 GHz (Turbo Speed upto 4.75 GHz) Cores,"Octa Core, 16 Threads",16 MB Cache,"6 GB, NVIDIA GeForce RTX 3050  GraphicsAverage",16 GB DDR5 RAMAverage,512 GB SSD,['4 Cell Battery'],"HDMI, Thunderbolt","WiFi, Bluetooth v5.2","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
25490,Lenovo,91,,4.45,OS: Windows 11,Utility: Everyday Use,1.3 kgLight,1.3 kgLight,1 Year Warranty,11.6 inchesSmall,1366 x 768 pixelsAverage,~ 135 PPIAverage,Anti Glare,Anti Glare,Anti Glare,Intel Celeron  N4020 ,2 x 1.1 GHz (Turbo Speed upto 2.8 GHz) Cores,"Dual Core, 2 Threads",4 MB Cache,Intel UHD Graphics 600 Graphics,4 GB DDR4  RAMAverage,256 GB SSD,['2 Cell Battery'],"HDMI, Multi Card Reader","WiFi, Bluetooth",2 x USB 3.0,,Inbuilt Microphone
50990,HP,83,,4.6,OS: Chrome,Utility: Performance,Thickness: 18.1 mmSlim,1.69 kgAverage,1 Year Warranty,15.6 inchesLarge,1366 x 768 pixelsBad,~ 100 PPILowest,Anti Glare,Anti Glare,Anti Glare,Intel Core i3 N305,,8 Threads,,Intel Integrated UHD Graphics Graphics,8 GB RAMAverage,256 GB SSD,"['47\u2009Wh, 2 Cell BatteryGood']",,"WiFi, Bluetooth v5.0","1 x USB 3.0, 2 x USB Type-C",,Inbuilt Microphone
78299,LG,94,,4.05,OS: Windows 11,"Utility: Performance, Business",Thickness: 16.3 mmSlim,1.6 kgAverage,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsGood,~ 142 PPIAverage,Touch Screen,Anti Glare,16:10 Aspect Ratio,7th Gen AMD Ryzen 5 7530U,6 x 2 GHz (Turbo Speed upto 4.5 GHz) Cores,"Hexa Core, 12 Threads",16 MB Cache,AMD Radeon 7 Graphics Graphics,16 GB DDR4 RAMAverage,512 GB SSD,['72\u2009Wh BatteryGood'],HDMI,"WiFi, Bluetooth v5.1","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
152499,LG,63,,4.45,OS: Windows 11,"Utility: Performance, Business",Thickness: 16.95 mmAverage,1.48 kgLight,1 Year Warranty,16 inchesLarge,1600 x 2560 pixelsAverage,~ 189 PPIHigh,Touch Screen,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i7 1360P,4 x 2.2 GHz (Turbo Speed upto 5 GHz) Performance Cores  8 x 1.6 GHz (Turbo Speed upto 3.7 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",18 MB Cache,Intel Iris Xe Graphics  Graphics,16 GB LPDDR5 RAMAverage,1 TB SSD,['80\u2009Wh BatteryGood'],Thunderbolt,"WiFi, Bluetooth v5.1","1 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
124199,LG,72,,4.1,OS: Windows 11,"Utility: Performance, Business",Thickness: 16.8 mmSlim,1.19 kgLight,1 Year Warranty,16 inchesLarge,1600 x 2560 pixelsGood,~ 189 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,13th Gen Intel Core i7 1360P,4 x 2.2 GHz (Turbo Speed upto 5 GHz) Performance Cores  8 x 1.6 GHz (Turbo Speed upto 3.7 GHz) Efficient Cores,"12 Cores (4P + 8E), 16 Threads",18 MB Cache,Intel Iris Xe Graphic Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,['80\u2009Wh BatteryGood'],"HDMI, Thunderbolt","WiFi, Bluetooth v5.1","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
69990,Acer,105,3,4.2,OS: Windows 11,Utility: Gaming,Thickness: 26.9 mmThick,2.5 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,12th Gen Intel Core i5 12450H,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Octa Core (4P + 4E), 12 Threads",12 MB Cache,"4 GB, NVIDIA GeForce RTX 3050 GraphicsAverage",16 GB DDR4 RAMAverage,512 GB SSD,"['57.5\u2009Wh, 4 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth v5.1","3 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
114990,Asus,111,,4.65,OS: Windows 11,Utility: Gaming,Thickness: 20 mmAverage,1.8 kgAverage,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsAverage,~ 283 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,12th Gen Intel Core i7 12650H,6 x 2.3 GHz (Turbo Speed upto 4.7 GHz) Performance Cores  4 x 1.7 GHz (Turbo Speed upto 3.5 GHz) Efficient Cores,"10 Cores (6P + 4E), 16 Threads",24 MB Cache,"8 GB, NVIDIA Geforce RTX 4060 GraphicsLarge",16 GB DDR4 RAMAverage,512 GB SSD,"['50\u2009Wh, 3 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
27490,HP,78,2,4.3,OS: DOS,"Utility: Everyday Use, Business, Performance",Thickness: 17.9 mmSlim,1.47 kgLight,1 Year Warranty,15.6 inchesAverage,1366 x 768 pixelsAverage,~ 100 PPILowest,,,,3rd Gen AMD Ryzen 3  3250U,2 x 2.6 GHz (Turbo Speed upto 3.5 GHz) Cores,"Dual Core, 4 Threads",4 MB Cache,AMD Radeon Graphics Graphics,8 GB DDR4 RAMLargest,512 GB SSD,"['41\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI, Multi Card Reader","WiFi, Bluetooth","2 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
56990,Lenovo,70,,4.4,OS: Windows 11,"Utility: Everyday Use, Business, Performance",1.5 kgLight,1.5 kgLight,2 Year Warranty,14 inchesSmall,1920 x 1080 pixelsAverage,~ 157 PPIHigh,Anti Glare,Anti Glare,Anti Glare,12th Gen Intel Core i5 1235U,2 x 1.3 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  8 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Intel UHD Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"['45\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth v5.0","1 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
23990,Lenovo,118,7,4.3,OS: Windows 10,Utility: Performance,Thickness: 17.9 mmSlim,1.3 kgLight,1 Year Warranty,14 inchesAverage,1366 x 768 pixelsAverage,~ 135 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,4th Gen Intel Celeron N4020,2 x 1.1 GHz (Turbo Speed upto 2.8 GHz) Cores,"Dual Core, 2 Threads",4 MB Cache,Intel Integrated UHD Graphics,8 GB DDR4 RAMLargest,256 GB SSD,,"HDMI, Multi Card Reader","WiFi, Bluetooth v5.0","2 x USB 3.0, 1 x USB Type-C",0.3 MP Camera,Inbuilt Microphone
130800,Lenovo,106,,4.05,OS: Windows 11,"Utility: Business, Performance",Thickness: 18 mmAverage,1.53 kgAverage,1 Year Warranty,14 inchesAverage,1920 x 1080 pixelsAverage,~ 157 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,11th Gen Intel Core i7 1165G7 ,4 x (Turbo Speed upto 4.7 GHz) Cores,"Quad Core, 8 Threads",12 MB Cache,"2 GB, NVIDIA GeForce MX450 GraphicsSmallest",16 GB DDR4 RAMAverage,512 GB SSD,['3 Cell Battery'],"Ethernet (LAN), HDMI, Thunderbolt","WiFi, Bluetooth v5.2","2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
44990,Lenovo,59,,4.05,OS: Windows 11,Utility: Everyday Use,1.41 kgLight,1.41 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1200 pixelsGood,~ 157 PPIHigh,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,7th Gen AMD Ryzen 3 7330U,4 x 2.3 GHz (Turbo Speed upto 4.3 GHz) Cores,"Quad Core, 8 Threads",8 MB Cache,AMD Radeon Graphics Graphics,8 GB DDR4  RAMAverage,512 GB SSD,"['45\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
75990,MSI,96,,4.05,OS: Windows 11,"Utility: Gaming, Performance","Utility: Gaming, Performance","Utility: Gaming, Performance",2 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,12th Gen Intel Core i5 12450H ,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Octa Core (4P + 4E), 12 Threads",12 MB Cache,"4 GB, NVIDIA GeForce RTX 3050 GraphicsAverage",16 GB DDR5 RAMAverage,512 GB SSD,['3 Cell Battery'],"Ethernet (LAN), HDMI","WiFi, Bluetooth","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
63990,Asus,86,,4.15,OS: Windows 11,Utility: Performance,Thickness: 19.9 mmAverage,1.7 kgAverage,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:09 Aspect Ratio,16:09 Aspect Ratio,13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores  8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Integrated Intel Iris Xe Graphics Graphics,16 GB DDR4 RAMLargest,512 GB SSD,"['42\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
94990,Asus,75,,4.3,OS: Windows 11,Utility: Gaming,Thickness: 20 mmAverage,1.8 kgAverage,1 Year Warranty,16 inchesLarge,1920 x 1200 pixelsGood,~ 283 PPIHigh,Anti Glare,16:10 Aspect Ratio,16:10 Aspect Ratio,12th Gen Intel Core i5 12450H,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"Octa Core (4P + 4E), 12 Threads",12 MB Cache,"6 GB, NVIDIA Geforce RTX 4050 GraphicsAverage",16 GB DDR4 RAMAverage,512 GB SSD,"['63\u2009Wh, 3 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
73990,Asus,76,,4.55,OS: Windows 11,"Utility: Performance, Everyday Use",1.7 kgAverage,1.7 kgAverage,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,13th Gen ‎Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores  8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Integrated Intel Iris Xe Graphics Graphics,16 GB DDR4 RAMAverage,512 GB SSD,['50\u2009Wh BatteryGood'],HDMI,"WiFi, Bluetooth","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
57990,Lenovo,"4,046",1,4.3,OS: Windows 11,Utility: Gaming,Thickness: 24.2 mmThick,2.25 kgHeavy,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,11th Gen Intel Core i5 11320H,4 x 2.5 GHz (Turbo Speed upto 4.5 GHz) Cores,"Quad Core, 8 Threads",8 MB Cache,"4 GB, NVIDIA GTX 1650 GraphicsLargest",16 GB DDR4 RAMAverage,512 GB SSD,['3 Cell Battery'],"Ethernet (LAN), HDMI","WiFi, Bluetooth v5.0","2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
59990,Lenovo,77,,4.45,OS: Windows 11,Utility: Gaming,Thickness: 24.2 mmThick,2.25 kgHeavy,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,11th Gen Intel Core i5 11320H,4 x 2.5 GHz (Turbo Speed upto 4.5 GHz) Cores,"Quad Core, 8 Threads",8 MB Cache,"4 GB, NVIDIA GTX 1650 GraphicsLargest",16 GB DDR4 RAMAverage,512 GB SSD,['3 Cell Battery'],"Ethernet (LAN), HDMI","WiFi, Bluetooth v5.0","2 x USB 3.0, 1 x USB Type-C",,"Backlit Keyboard, Inbuilt Microphone"
54990,Lenovo,113,,4.05,OS: Windows 11,Utility: Everyday Use,1.41 kgLight,1.41 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1200 pixelsGood,~ 157 PPIHigh,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,7th Gen AMD Ryzen 5 7530U,6 x 2 GHz (Turbo Speed upto 4.5 GHz) Cores,"Hexa Core, 12 Threads",16 MB Cache,AMD Radeon Graphics Graphics,8 GB DDR4  RAMAverage,512 GB SSD,"['45\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI","WiFi, Bluetooth","2 x USB 3.0, 2 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
79490,HP,66,,4.5,OS: Windows 11,Utility: Performance,Thickness: 18.4 mmAverage,2.14 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Touch Screen,Touch Screen,Touch Screen,7th Gen AMD Ryzen 5 7530U,6 x 2 GHz (Turbo Speed upto 4.5 GHz) Cores,"Hexa Core, 12 Threads",16 MB Cache,AMD Radeon AMD Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,"['55\u2009Wh, 4 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",5 MP Camera,"Backlit Keyboard, Inbuilt Microphone"
96990,HP,74,,4.6,OS: Windows 11,Utility: Performance,Thickness: 18.4 mmAverage,2.14 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Touch Screen,Touch Screen,Touch Screen,13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores  8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Intel Integrated Iris Xe Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,"['55\u2009Wh, 4 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",5 MP Camera,"Backlit Keyboard, Inbuilt Microphone"
88680,HP,106,,4.1,OS: Windows 11,Utility: Performance,Thickness: 18.4 mmAverage,2.14 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Touch Screen,Touch Screen,Touch Screen,13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores  8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Intel Integrated Iris Xe Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,"['55\u2009Wh, 4 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",5 MP Camera,"Backlit Keyboard, Inbuilt Microphone"
87490,HP,53,,4.6,OS: Windows 11,Utility: Performance,Thickness: 18.4 mmAverage,2.14 kgHeavy,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Touch Screen,Touch Screen,Touch Screen,7th Gen AMD Ryzen 5 7530U,6 x 2 GHz (Turbo Speed upto 4.5 GHz) Cores,"Hexa Core, 12 Threads",16 MB Cache,AMD Radeon AMD Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,"['55\u2009Wh, 4 Cell BatteryGood']","HDMI, Multi Card Reader","WiFi, Bluetooth v5.3","2 x USB 3.0, 2 x USB Type-C",5 MP Camera,"Backlit Keyboard, Inbuilt Microphone"
39990,HP,77,,4.4,OS: Windows 11,Utility: Performance,Thickness: 17.9 mmSlim,1.4 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1080 pixelsAverage,~ 141 PPIAverage,Anti Glare,Anti Glare,Anti Glare,7th Gen AMD Ryzen 3 7320U,4 x 2.4 GHz (Turbo Speed upto 4.1 GHz) Cores,"Quad Core, 8 Threads",4 MB Cache,AMD Radeon AMD Graphics,8 GB LPDDR5 RAMAverage,512 GB SSD,"['41\u2009Wh, 3 Cell BatteryGood']",HDMI,"WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,Inbuilt Microphone
52990,HP,56,,4.4,OS: Windows 11,Utility: Performance,Thickness: 17 mmSlim,1.41 kgLight,1 Year Warranty,14 inchesSmall,1920 x 1080 pixelsAverage,~ 157 PPIHigh,Anti Glare,Anti Glare,Anti Glare,7th Gen AMD Ryzen 5 7520U,4 x 2.8 GHz (Turbo Speed upto 4.3 GHz) Cores,"Quad Core, 8 Threads",4 MB Cache,AMD Radeon AMD Graphics,16 GB LPDDR5 RAMLarge,512 GB SSD,['3 Cell Battery'],HDMI,"WiFi, Bluetooth v5.3","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
82990,Lenovo,53,,4.3,OS: Windows 11,Utility: Performance,Thickness: 17.9 mmAverage,1.5 kgLight,1 Year Warranty,14 inchesAverage,1920 x 1200 pixelsGood,~ 157 PPIAverage,Touch Screen,Anti Glare,16:9 Aspect Ratio,12th Gen Intel Core i7 1255U,2 x 1.7 GHz (Turbo Speed upto 4.7 GHz) Performance Cores  8 x 1.2 GHz (Turbo Speed upto 3.5 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Intel Iris Xe Integrated Graphics,16 GB LPDDR4 RAMAverage,512 GB SSD,['52.5\u2009Wh BatteryGood'],"HDMI, Thunderbolt, Multi Card Reader","WiFi, Bluetooth v5.1","2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
65990,Lenovo,95,,4.1,OS: Windows 11,"Utility: Business, Performance",Thickness: 19 mmAverage,1.7 kgAverage,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,~ 157 PPIHigh,Anti Glare,16:9 Aspect Ratio,16:9 Aspect Ratio,12th Gen Intel Core i5 1235U,2 x 1.3 GHz (Turbo Speed upto 4.4 GHz) Performance Cores  8 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"10 Cores (2P + 8E), 12 Threads",12 MB Cache,Intel UHD Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"['45\u2009Wh, 3 Cell BatteryGood']","Ethernet (LAN), HDMI, Thunderbolt, Multi Card Reader","WiFi, Bluetooth v5.1","1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C",,"Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
